domaine-de-la-daysse-2016	gvc	Domaine de la Daysse 2016	Par 1	11.1		https://grandsvins.carrefour.fr/product/domaine-de-la-daysse-2016	Vin	Vallée du Rhône	Gigondas	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515062538/tw9mnveje2npk3jcpona.png	
maison-guigal-2016	gvc	Maison Guigal 2016	Par 1	7.95		https://grandsvins.carrefour.fr/product/maison-guigal-2016	Vin	Vallée du Rhône	Côtes du Rhône	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513675882/xhew5utpjlcbskwptcaq.png	
75-aoc-gigondas-rouge-la-cave-d-augustin-florent-2014	gvc	La Cave d'Augustin Florent 2014	Par 1	9.65		https://grandsvins.carrefour.fr/product/75-aoc-gigondas-rouge-la-cave-d-augustin-florent-2014	Vin	Vallée du Rhône	Gigondas	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091983/dvcnufzn1r6atdlyqvxp.png	
cotes-du-rhone-rouge-guigal-2013	gvc	Maison Guigal 2013	Par 1	7.9		https://grandsvins.carrefour.fr/product/cotes-du-rhone-rouge-guigal-2013	Vin	Vallée du Rhône	Côtes du Rhône	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509352570/cm7yvnuxftjy7hmwglij.png	
maison-tardieu-laurent-2015	gvc	Tardieu-Laurent  2015	Par 1	6.95		https://grandsvins.carrefour.fr/product/maison-tardieu-laurent-2015	Vin	Vallée du Rhône	Côtes du Rhône	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509093006/acvyt296lafnm3yatj9j.png	
cote-rotie-grand-vin-2014	gvc	Dauvergne & Ranvier - Grand Vin 2014	Par 1	27.7		https://grandsvins.carrefour.fr/product/cote-rotie-grand-vin-2014	Vin	Vallée du Rhône	Côte-Rôtie	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935272/el2y6dq01laalqt7iucw.png	
75-aoc-cote-rotie-rg-vignes-rousses-14c6	gvc	Jean-Luc Colombo - Les Vignes Rousses 2014	Par 1	29.95		https://grandsvins.carrefour.fr/product/75-aoc-cote-rotie-rg-vignes-rousses-14c6	Vin	Vallée du Rhône	Côte-Rôtie	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509092939/d071ax2mo5qqxbijm60l.png	
la-resistance-16	gvc	La Resistance 2016	Par 1	5.95		https://grandsvins.carrefour.fr/product/la-resistance-16	Vin	Vallée du Rhône	Côtes du Rhône	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879163/pgcm4rcsa7n3venezffj.png	
albert-vanel-14	gvc	Albert Vanel 2014	Par 1	29.95		https://grandsvins.carrefour.fr/product/albert-vanel-14	Vin	Vallée du Rhône	Côte-Rôtie	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879328/jjyjw7ck8uyrvgeq3ece.png	
chateau-laur-prestige-cuvee-prestige-2014	gvc	Château Laur "Cuvée Prestige" 2014	Par 6	4.5		https://grandsvins.carrefour.fr/product/chateau-laur-prestige-cuvee-prestige-2014	Vin	Sud-Ouest	Cahors	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934983/uassntr02tmyagdo3u46.png	
buzet-rouge-vigne-henry-2014-bio	gvc	Les Vignes d'Henry 2014	Par 1	5.95		https://grandsvins.carrefour.fr/product/buzet-rouge-vigne-henry-2014-bio	Vin	Sud-Ouest	Buzet	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509107054/d0tcimpenpc1qka8e95g.png	
chateau-la-salagre-2016	gvc	Château La Salagre 2016	Par 6	4.9		https://grandsvins.carrefour.fr/product/chateau-la-salagre-2016	Vin	Sud-Ouest	Bergerac	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934965/yxo9gqsvwlkjn6maikmw.png	
chateau-cote-de-france-2014	gvc	Château Côte de France 2014	Par 6	4.7		https://grandsvins.carrefour.fr/product/chateau-cote-de-france-2014	Vin	Sud-Ouest	Côtes du Marmandais	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934943/xq2rzvj3qg02xe5boy2t.png	
chateau-lagrezette-adp-2007	gvc	Château Lagrezette 2007	Par 1	17.1		https://grandsvins.carrefour.fr/product/chateau-lagrezette-adp-2007	Vin	Sud-Ouest	Cahors	2007	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934976/utqywctlcsyf3fddq1gz.png	
chateau-simone-13	gvc	Château Simone 2013 	Par 1	38.0		https://grandsvins.carrefour.fr/product/chateau-simone-13	Vin	Provence-Corse	Palette	2013	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511874197/f5jee478vygmwcujrzb9.png	
domaine-du-loou-16	gvc	Domaine du Loou 2016	Par 1	6.2		https://grandsvins.carrefour.fr/product/domaine-du-loou-16	Vin	Provence-Corse	Coteau Varois En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513680189/jiafxttxjc69hoosv6qu.png	
coteaux-daix-en-provence-rose-hecht-et-bannier-2016	gvc	Hecht & Bannier - Les Citronniers 2016	Par 1	7.5		https://grandsvins.carrefour.fr/product/coteaux-daix-en-provence-rose-hecht-et-bannier-2016	Vin	Provence-Corse	Coteaux d'Aix en Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509289268/pwnvovhghagvnryaantn.png	
terres-des-glauges-2016	gvc	Terres des Glauges 2016	Par 1	6.2		https://grandsvins.carrefour.fr/product/terres-des-glauges-2016	Vin	Provence-Corse	Côteaux d'Aix En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935197/qjum9swqtfzahl3hffeg.png	
les-hauts-de-landue-2016	gvc	Les Hauts de Landué 2016	Par 1	7.5		https://grandsvins.carrefour.fr/product/les-hauts-de-landue-2016	Vin	Provence-Corse	Côtes de Provence	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511881441/g3jvtoeqifyvnjbrzhlx.png	
clos-milelli-16	gvc	Clos Milelli 2016	Par 1	4.7		https://grandsvins.carrefour.fr/product/clos-milelli-16	Vin	Provence - Corse	Corse	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513680049/qzcnzb57g3hbuxvl5uez.png	
domaine-torraccia	gvc	Domaine Torraccia - Cuvée Nivatoli 2013	Par 1	8.3		https://grandsvins.carrefour.fr/product/domaine-torraccia	Vin	Provence-Corse	Corse	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935246/b6jppypbk2zvdbdluhnq.png	
domaine-modat-2014	gvc	Domaine Modat "Sans plus attendre" 2014	Par 1	19.95		https://grandsvins.carrefour.fr/product/domaine-modat-2014	Vin	Languedoc-Roussillon	Côtes du Roussillon Villages	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510653511/icrft6s3qxtlhrmzxuye.png	
prieure-saint-jean-de-bebian-03	gvc	Prieuré Saint Jean de Bébian 2003	Par 1	24.5		https://grandsvins.carrefour.fr/product/prieure-saint-jean-de-bebian-03	Vin	Languedoc-Roussillon	Languedoc	2003	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511857776/jzv8jpz0fuiv9i7tamxr.png	
domaine-villeneuve-16	gvc	Domaine de Villeneuve La muse 2016	Par 1	8.5		https://grandsvins.carrefour.fr/product/domaine-villeneuve-16	Vin	Languedoc-Roussillon	Pic Saint Loup	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513676589/orjw6wu5hkiayvsaec4j.png	
l-ostalon-de-l-ostal-cazes	gvc	L'Ostalon de l'ostal Cazes 2013	Par 1	8.75		https://grandsvins.carrefour.fr/product/l-ostalon-de-l-ostal-cazes	Vin	Languedoc-Roussillon	Minervois-La-Livinière	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935098/jdjiotqkdfhwb85wcqpf.png	
domaine-guillemarine-2016	gvc	Domaine Guillemarine 2016	Par 6	4.95		https://grandsvins.carrefour.fr/product/domaine-guillemarine-2016	Vin	Languedoc-Roussillon	Picpoul de Pinet	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935015/fgzl2mnazenusro7kxjy.png	
075-aoc-picpoul-pinet-blc-bio-dom-du-petit-roubie-16-c6	gvc	Domaine du Petit Roubié 2016	Par 1	6.15		https://grandsvins.carrefour.fr/product/075-aoc-picpoul-pinet-blc-bio-dom-du-petit-roubie-16-c6	Vin	Languedoc-Roussillon	Picpoul de Pinet	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509353521/wrmrxq1kpqfgofykpxwt.png	
domaine-de-l-hortus-15	gvc	Domaine de l'Hortus 2015	Par 1	23.95		https://grandsvins.carrefour.fr/product/domaine-de-l-hortus-15	Vin	Languedoc-Roussillon	Pic Saint Loup	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878979/zxnlvzdbaiqzrxeb87xd.png	
les-hauts-de-gabriac-reflets-de-france-16	gvc	Les Hauts de Gabriac "Reflets de France" 2016	Par 1	6.7		https://grandsvins.carrefour.fr/product/les-hauts-de-gabriac-reflets-de-france-16	Vin	Languedoc-Roussillon	Pic Saint Loup	2016	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935088/cultdf5qzfdvnqu0uboc.png	
tete-belier-puech-haut-15	gvc	Château Puech-Haut Tête de Bélier 2015	Par 1	23.5		https://grandsvins.carrefour.fr/product/tete-belier-puech-haut-15	Vin	Languedoc-Roussillon	Languedoc-Saint-Drézéry	2015	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878868/kc74m72c7zcoeqe8mi9b.png	
chateau-hospitalet-2014	gvc	Château l'Hospitalet Grand Vin 2014	Par 1	19.95		https://grandsvins.carrefour.fr/product/chateau-hospitalet-2014	Vin	Languedoc-Roussillon	La Clape	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935033/rirvvqyjxagackulhsch.png	
puech-haut-prestige-blanc-16	gvc	Puech Haut Prestige 2016	Par 1	15.5		https://grandsvins.carrefour.fr/product/puech-haut-prestige-blanc-16	Vin	Languedoc-Roussillon	Languedoc-Saint-Drézéry	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511880865/kdlejjwzkberumikd18i.png	
clos-du-lucquier-2013	gvc	Le clos du Lucquier  "Cuvée Philippe" 2013	Par 1	19.95		https://grandsvins.carrefour.fr/product/clos-du-lucquier-2013	Vin	Languedoc-Roussillon	Terrasses du Larzac	2013	Rouge	150 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511866972/lvgley0klhin4nwgpfrw.png	
puech-haut-prestige-15	gvc	Puech Haut Prestige 2015	Par 1	13.9		https://grandsvins.carrefour.fr/product/puech-haut-prestige-15	Vin	Languedoc-Roussillon	Languedoc-Saint-Drézéry	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511879244/rl60aic64c6jexkcjdgd.png	
75aoc-ctx-lang-rg-terrasse-bio-du-larzac-molrd-filon-14c6-med	gvc	Molard & Fillon - Vu d'en Haut 2014	Par 1	7.95		https://grandsvins.carrefour.fr/product/75aoc-ctx-lang-rg-terrasse-bio-du-larzac-molrd-filon-14c6-med	Vin	Languedoc-Roussillon	Terrasses du Larzac	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509367823/fhkdwiw0l7cdg6x5lpvk.png	
chateau-la-negly-2015	gvc	Château La Negly 2015	Par 1	7.9		https://grandsvins.carrefour.fr/product/chateau-la-negly-2015	Vin	Languedoc-Roussillon	La Clape	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509092685/byfdzdlvdvhrxvnctwdr.png	
75-aoc-ctx-lang-st-saturnin-rge-l-exception-13-c6	gvc	L'Exception 2013	Par 1	5.7		https://grandsvins.carrefour.fr/product/75-aoc-ctx-lang-st-saturnin-rge-l-exception-13-c6	Vin	Languedoc-Roussillon	Languedoc-Saint-Saturnin	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509442407/nuqdbqywmle7rsw8zoaw.png	
tautavel-gerard-bertrand-hommage-aux-vignerons-2015	gvc	Gérard Bertrand - Hommage aux Vignerons 2015	Par 1	18.9		https://grandsvins.carrefour.fr/product/tautavel-gerard-bertrand-hommage-aux-vignerons-2015	Vin	Languedoc-Roussillon	Côtes du Roussillon Villages	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1510592214/njx94d68ewsvpvohb3qj.png	
tautavel-reserve-gerard-bertrand-15	gvc	Tautavel Réserve Gérard Bertrand 2015	Par 1	5.3		https://grandsvins.carrefour.fr/product/tautavel-reserve-gerard-bertrand-15	Vin	Languedoc-Roussillon	Côtes du Roussillon Villages	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935123/loo9fktaomirtbeqibd8.png	
domaine-torraccia-2016	gvc	Domaine Torraccia 2016	Par 1	8.1		https://grandsvins.carrefour.fr/product/domaine-torraccia-2016	Vin	Provence-Corse	Corse	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935218/eeycaa7nwlvhlftohp99.png	
lucian-2012	gvc	Lucian 2012	Par 1	5.9		https://grandsvins.carrefour.fr/product/lucian-2012	Vin	Languedoc-Roussillon	Languedoc-Saint-Saturnin	2012	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509091924/miryponc3z0pxb8fcqdn.png	
domaine-casabianca-2015	gvc	Domaine Casabianca 2015	Par 1	5.95		https://grandsvins.carrefour.fr/product/domaine-casabianca-2015	Vin	Provence-Corse	Corse	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935236/zv2ubmof7wtoqsu0dz0m.png	
domaine-francois-franceschi-reflets-de-france-2016	gvc	Domaine François Franceschi "Reflets de France" 2016	Par 6	4.95		https://grandsvins.carrefour.fr/product/domaine-francois-franceschi-reflets-de-france-2016	Vin	Provence-Corse	Corse	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935213/edbdhlglgrj0iynqmssk.png	
cuvee-r-roubine-16	gvc	Roubine Cuvée R 2016	Par 1	7.5		https://grandsvins.carrefour.fr/product/cuvee-r-roubine-16	Vin	Provence-Corse	Côtes de Provence	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1511878679/toasehejefbsvroxk7mg.png	
berne-grande-recolte-2016	gvc	Berne Grande Récolte 2016	Par 1	7.35		https://grandsvins.carrefour.fr/product/berne-grande-recolte-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935150/aqrjwu3yql3el1ytszrh.png	
rose-a-la-rose-2016	gvc	Rosé à la Rose 2016	Par 1	6.4		https://grandsvins.carrefour.fr/product/rose-a-la-rose-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935140/fj7sizya6gytbtlig6qw.png	
chateau-reillanne-grande-reserve-2016	gvc	Château Reillanne Grande Réserve 2016	Par 1	6.3		https://grandsvins.carrefour.fr/product/chateau-reillanne-grande-reserve-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935145/qvotrehfd73kpuiidhpp.png	
chateau-pradeaux-11	gvc	Château Pradeaux 2011	Par 1	19.9		https://grandsvins.carrefour.fr/product/chateau-pradeaux-11	Vin	Provence-Corse	Bandol	2011	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935241/l2zrps5czfk6nam86l3z.png	
75-aoc-bandol-rose-domaine-maubernard-16-c6	gvc	Domaine Maubernard 2016	Par 1	10.4		https://grandsvins.carrefour.fr/product/75-aoc-bandol-rose-domaine-maubernard-16-c6	Vin	Provence-Corse	Bandol	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509359993/skkutq0nfoudmph0f9lm.png	
domaine-bunan-2016	gvc	Domaine Bunan 2016	Par 1	9.95		https://grandsvins.carrefour.fr/product/domaine-bunan-2016	Vin	Provence-Corse	Bandol	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935182/zrruykk4rt97tixpgbmp.png	
esprit-de-sainte-victoire-2016	gvc	Esprit de Sainte Victoire 2016	Par 1	5.95		https://grandsvins.carrefour.fr/product/esprit-de-sainte-victoire-2016	Vin	Provence-Corse	Côtes de Provence Sainte Victoire	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935161/jo1btn3rg2jqncapkpjy.png	
chateau-colbert-cannet-diamant-2016	gvc	Château Colbert Cannet "Cuvée Diamant" 2016	Par 1	5.95		https://grandsvins.carrefour.fr/product/chateau-colbert-cannet-diamant-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509360534/dxlzwnxeamhxbnvtg8yh.png	
la-baie-des-pointus-2016	gvc	La Baie des Pointus 2016	Par 1	6.95		https://grandsvins.carrefour.fr/product/la-baie-des-pointus-2016	Vin	Provence-Corse	Bandol	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935177/ijzrt9zgrbwc50ag90bu.png	
l-excellence-des-marquets-2016	gvc	L'Excellence des Marquets 2016	Par 1	5.9		https://grandsvins.carrefour.fr/product/l-excellence-des-marquets-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935135/f0vxme4yyuofqnxawrv1.png	
sainte-victoire-reflets-de-france-2016	gvc	Sainte-Victoire "Reflets de France" 2016	Par 1	5.7		https://grandsvins.carrefour.fr/product/sainte-victoire-reflets-de-france-2016	Vin	Provence-Corse	Côtes de Provence Sainte-Victoire	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935156/eziafgpj9bauc6cc8agc.png	
75-aoc-ctes-de-provence-rs-caf-16-c6-bio	gvc	La Cave d'Augustin Florent 2016	Par 6	4.5		https://grandsvins.carrefour.fr/product/75-aoc-ctes-de-provence-rs-caf-16-c6-bio	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509352216/zzramdb8wkfqfej7ycff.png	
chateau-camparnaud-reflets-de-france-2016	gvc	Château Camparnaud "Reflets de France" 2016 	Par 1	5.5		https://grandsvins.carrefour.fr/product/chateau-camparnaud-reflets-de-france-2016	Vin	Provence-Corse	Côtes de Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509291550/pixbsfmigcc11d60hsmi.png	
chateau-virant-2016	gvc	Château Virant 2016	Par 1	5.2		https://grandsvins.carrefour.fr/product/chateau-virant-2016	Vin	Provence-Corse	Côteaux d'Aix En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935187/jumqnqhsnrbs3qjhxjel.png	
domaine-les-toulons-2016	gvc	Domaine les Toulons 2016	Par 6	4.8		https://grandsvins.carrefour.fr/product/domaine-les-toulons-2016	Vin	Provence-Corse	Coteaux d'Aix-en-Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509291381/ae4s68jthf56ltmnwdnl.png	
chateau-montaurone-2016	gvc	Château Montaurone 2016	Par 6	4.6		https://grandsvins.carrefour.fr/product/chateau-montaurone-2016	Vin	Provence-Corse	Côteaux d'Aix En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935192/ax0vwhpmq4n0osudafyh.png	
1912-l-escarelle-cuvee-loube-2016	gvc	1912 L'escarelle Cuvée Loube 2016	Par 1	5.5		https://grandsvins.carrefour.fr/product/1912-l-escarelle-cuvee-loube-2016	Vin	Provence-Corse	Côteaux Varois En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935202/esibam3depens3drq1bj.png	
chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	gvc	Château Henri Bonnaud "Les Terrasses d'Aurelia" 2013	Par 1	11.6		https://grandsvins.carrefour.fr/product/chateau-henri-bonnaud-les-terrasses-d-aurelia-2013	Vin	Provence-Corse	Palette	2013	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935229/g9y6hbkjshgfsph7l7cg.png	
domaine-de-cantarelle-reflets-de-france-2016	gvc	Domaine de Cantarelle "Reflets de France" 2016	Par 1	5.3		https://grandsvins.carrefour.fr/product/domaine-de-cantarelle-reflets-de-france-2016	Vin	Provence-Corse	Côteaux Varois En Provence	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935207/trlogqywzefsp0ilcddy.png	
domaine-du-grand-bourdieu-2014	gvc	Domaine du Grand Bourdieu 2014	Par 6	4.9		https://grandsvins.carrefour.fr/product/domaine-du-grand-bourdieu-2014	Vin	Sud-Ouest	Buzet	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934949/un2abwnf6zgovxa3gncr.png	
chateau-baudare-vieilles-vignes-2015	gvc	Château Baudare Vieilles Vignes 2015	Par 6	4.5		https://grandsvins.carrefour.fr/product/chateau-baudare-vieilles-vignes-2015	Vin	Sud-Ouest	Fronton	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934955/tbjjcphxtgcosuhrgszf.png	
cedre-heritage-2014	gvc	Cèdre Héritage 2014	Par 1	6.99		https://grandsvins.carrefour.fr/product/cedre-heritage-2014	Vin	Sud-Ouest	Cahors	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934970/so5kuaupehpjb3q1rbbt.png	
secret-de-berticot-2015	gvc	Secret de Berticot 2015	Par 6	4.0		https://grandsvins.carrefour.fr/product/secret-de-berticot-2015	Vin	Sud-Ouest	Côtes de Duras	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934938/cucpuxblgvfndypam3ot.png	
secret-de-berticot-2016	gvc	Secret de Berticot  2016	Par 6	4.0		https://grandsvins.carrefour.fr/product/secret-de-berticot-2016	Vin	Sud-Ouest	Côte de Duras	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934371/y9f9awu3t9aoleax34rn.png	
secret-de-berticot-rose-2016	gvc	Secret de Berticot  2016	Par 6	4.0		https://grandsvins.carrefour.fr/product/secret-de-berticot-rose-2016	Vin	Sud-Ouest	Côte de Duras	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934377/b5tefenv3qpkhs7vjoxi.png	
chateau-millegrand-2015	gvc	Château Millegrand 2015	Par 6	4.95		https://grandsvins.carrefour.fr/product/chateau-millegrand-2015	Vin	Languedoc-Roussillon	Minervois	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935103/bxnbwtocwdvpp1qd6r54.png	
les-4-clochers-12	gvc	Les Quatre Clochers 2012	Par 1	9.5		https://grandsvins.carrefour.fr/product/les-4-clochers-12	Vin	Languedoc	Limoux	2012	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1513676923/bkm2vosgzzdjbzxrcwao.png	
terroir-de-vigne-et-de-truffe-reserve-2014	gvc	Terroir de Vigne et de Truffe "Réserve" 2014	Par 6	7.5		https://grandsvins.carrefour.fr/product/terroir-de-vigne-et-de-truffe-reserve-2014	Vin	Languedoc-Roussillon	Limoux	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509369273/octv5b7fmqp2kmkmx5lr.png	
mas-olivier-esprit-nature-2016	gvc	Mas Olivier "Esprit nature"   2016	Par 1	5.3		https://grandsvins.carrefour.fr/product/mas-olivier-esprit-nature-2016	Vin	Languedoc-Roussillon	Faugères	2016	Rosé	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505934390/clxwa9ntri218ylpplbg.png	
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	gvc	Château La Voulte-Gasparets "Cuvée Romain Pauc" 2015	Par 1	18.95		https://grandsvins.carrefour.fr/product/chateau-la-voulte-gasparets-cuvee-romain-pauc-15	Vin	Languedoc-Roussillon	Corbières-Boutenac	2015	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509380205/rvq0n8tiaiarxou8dm7o.png	
marcel-cabelier-2013	gvc	Marcel Cabelier 2013	Par 1	6.9		https://grandsvins.carrefour.fr/product/marcel-cabelier-2013	Vin	Jura-Savoie	Crémant du Jura	2013	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1509028654/p4w32es3onz5wgzqi8o0.png	
cap-insula-2014	gvc	Cap Insula 2014	Par 1	7.3		https://grandsvins.carrefour.fr/product/cap-insula-2014	Vin	Languedoc-Roussillon	Languedoc	2014	Rouge	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935083/ayp9gdoqn0aqusuefcxw.png	
marcel-cabelier-2009	gvc	Marcel Cabelier 2009	Par 1	17.5		https://grandsvins.carrefour.fr/product/marcel-cabelier-2009	Vin	Jura-Savoie	Vin Jaune	2009	Blanc	62 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1505935581/gktrfmgqsgnzg6qu5h06.png	
baie-des-perles-2016	gvc	Baie des Perles 2016	Par 1	6.99		https://grandsvins.carrefour.fr/product/baie-des-perles-2016	Vin	Languedoc	Languedoc	2016	Blanc	75 CL	https://res.cloudinary.com/elixup/image/upload/c_pad,h_600,w_600/v1515058364/iraooz8qhslopbpdztl9.png	
