les-charmes-de-bastor-lamontagne-sauterne-blanc-2016-bio	0	-	Remise valable jusqu'au 05/02/2018	13.9	-	-	#	14,90	-	
chateau-la-tour-blanche-sauternes-blanc-2007	0	-	Bouteille / 75cl	42.9	-	-	Prix / litre : 57,20 €	46,90	-	
chateau-rieussec-sauternes-blanc-2006	0	-	Bouteille / 75cl	50.5	-	-	Prix / litre : 67,33 €	53	-	
chateau-rieussec-sauternes-blanc-2010	0	-	Bouteille / 75cl	61.5	-	-	Prix / litre : 82 €	64,60	-	
la-croix-mazarin-moulis-en-medoc-rouge-2014	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
chateau-lamarsalle-montagne-saint-emilion-bio-rouge-2014	0	-	Bouteille / 75cl	9.0	-	-	Prix / litre : 12 €		-	
select-reserve-des-chartrons-medoc-rouge-2015	0	-	Bouteille / 75cl	7.98	-	-	Prix / litre : 10,64 €		-	
chateau-gassie-margaux-rouge-2010	0	-	Bouteille / 75cl	24.9	-	-	Prix / litre : 33,20 €		-	
roc-de-lussac-saint-emilion-rouge-2014	0	-	Bouteille / 75cl	4.66	-	-	Prix / litre : 6,21 €	6,99	-	
chateau-de-rouquette-loupiac-blanc-2011	0	-	Bouteille / 75cl	12.2	-	-	Prix / litre : 16,26 €		-	
chateau-des-maures-lalande-de-pomerol-rouge-2015	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
chateau-rollan-de-by-medoc-cru-bourgeois-rouge-2015	0	-	Bouteille / 75cl	13.5	-	-	Prix / litre : 18 €		-	
chateau-cantemerle-haut-medoc-rouge-2015	0	-	Bouteille / 75cl	30.9	-	-	Prix / litre : 41,20 €		-	
chateau-fage-graves-de-vayres-rouge-2015	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-magence-graves-rouge-2004	0	-	Bouteille / 75cl	13.57	-	-	Prix / litre : 18,09 €		-	
pierre-chanau-pierre-chanau-fronsac-rouge-2014	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
chateau-rauzan-despagne-reserve-entre-deux-mers-blanc-2015	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
clos-maine-gravereau-cotes-de-bourg-bio-rouge-2012	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
chateau-haut-brignon-cotes-de-bordeaux-2014-rouge	0	-	Bouteille / 75cl	7.86	-	-	Prix / litre : 10,48 €		-	
quinsac-bordeaux-clairet-rose-2016	0	-	Bouteille / 75cl	9.29	-	-	Prix / litre : 12,38 €		-	
chevaux-des-girondins-bordeaux-rouge-2016	0	-	Bouteille / 70cl	6.43	-	-	Prix / litre : 9,18 €		-	
chateau-plaisance-cotes-de-bordeaux-premiere-cuvee-alix-rouge-2008	0	-	Bouteille / 75cl	10.71	-	-	Prix / litre : 14,28 €		-	
chateau-puy-d-amour-2015	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-bujan-cotes-de-bourg-rouge-2015	0	-	Bouteille / 75cl	10.71	-	-	Prix / litre : 14,28 €		-	
pierre-chanau-pierre-chanau-cotes-de-bourg-rouge	0	-	Bouteille / 75cl	5.9	-	-	Prix / litre : 7,86 €		-	
gravette-samanoc-cotes-de-bourg-cuvee-elegance-rouge-2015	0	-	Bouteille / 75cl	11.99	-	-	Prix / litre : 15,98 €		-	
atmosphere-by-chateau-la-cottiere-cotes-de-bourg-rouge-2016	0	-	Bouteille / 75cl	13.57	-	-	Prix / litre : 18,09 €		-	
chateau-de-la-grave-cuvee-grains-fins-cotes-de-bourg-blanc-2015	0	-	Bouteille / 75cl	16.43	-	-	Prix / litre : 21,90 €		-	
chateau-relais-de-la-poste-cotes-de-bourg-rouge-2014	0	-	Bouteille / 75cl	6.5	-	-	Prix / litre : 8,66 €		-	
chateau-la-tuilerie-cotes-de-bourg-rouge-2015	0	-	Bouteille / 75cl	3.95	-	-	Prix / litre : 5,26 €		-	
pierre-chanau-cotes-de-bourg-rouge	0	-	piece / 4.5l	35.4	-	-	Prix / litre : 7,86 €		-	
chateau-de-lidonne-2010	0	-	Bouteille / 75cl	7.9	-	-	Prix / litre : 10,53 €		-	
chateau-sainte-marie-entre-deux-mers-blanc-2016	0	-	Bouteille / 75cl	12.14	-	-	Prix / litre : 16,18 €		-	
chateau-marjosse-entre-deux-mers-blanc-2016	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
chateau-beausejour-fronsac-2014-75cl	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
chateau-la-venelle-fronsac-rouge-2016	0	-	Bouteille / 75cl	10.71	-	-	Prix / litre : 14,28 €		-	
chateau-livran-2010	0	-	Bouteille / 75cl	18.9	-	-	Prix / litre : 25,20 €		-	
sensation-du-chateau-grand-bourdieu-graves-blanc-2015	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-haut-peyrous-graves-bio-blanc-2015	0	-	Bouteille / 75cl	9.81	-	-	Prix / litre : 13,08 €	10,90	-	
magnum-chateau-landiras-graves-rouge-2015	0	-	Magnum / 1.5l	14.31	-	-	Prix / litre : 9,54 €	15,90	-	
chateau-meyre-haut-medoc-bio-rouge-2014	0	-	Bouteille / 75cl	11.9	-	-	Prix / litre : 15,86 €		-	
pavillon-la-tourelle-haut-medoc-rouge-2015	0	-	Bouteille / 75cl	9.5	-	-	Prix / litre : 12,66 €		-	
chateau-du-raux-haut-medoc-rouge-2013	0	-	Bouteille / 75cl	7.9	-	-	Prix / litre : 10,53 €		-	
chateau-charmail-haut-medoc-cru-bourgeois-rouge-2014	0	-	Bouteille / 75cl	14.9	-	-	Prix / litre : 19,86 €		-	
magnum-chateau-la-tour-carnet-haut-medoc-grand-cru-rouge-2015	0	-	Magnum / 1.5l	47.8	-	-	Prix / litre : 31,86 €		-	
pensees-de-la-tour-carnet-haut-medoc-rouge-2014	0	-	Bouteille / 75cl	16.9	-	-	Prix / litre : 22,53 €		-	
pensees-de-la-tour-carnet-haut-medoc-rouge-2015	0	-	#	25.0	-	-	Prix / unité : 33,33 €		-	
chateau-sociando-mallet-haut-medoc-rouge-2001	0	-	Bouteille / 75cl	63.63	-	-	Prix / litre : 84,84 €		-	
chateau-tour-carnet-haut-medoc-rouge-2012	0	-	Bouteille / 75cl	55.0	-	-	Prix / litre : 73,33 €		-	
les-allees-de-cantemerle-haut-medoc-rouge-2014	0	-	#	16.9	-	-	Prix / unité : 16,90 €		-	
chateau-sociando-mallet-haut-medoc-rouge-2007	0	-	Bouteille / 75cl	33.9	-	-	Prix / litre : 45,20 €		-	
chateau-leboscq-medoc-cru-bourgeois-rouge-2015	0	-	Bouteille / 75cl	6.99	-	-	Prix / litre : 9,32 €		-	
chateau-du-taillan-haut-medoc-cru-bourgeois-rouge-2015	0	-	Bouteille / 75cl	12.5	-	-	Prix / litre : 16,66 €		-	
chateau-la-pervenche-lalande-de-pomerol-rouge-2016	0	-	Bouteille / 75cl	15.0	-	-	Prix / litre : 20 €		-	
chateau-de-marchesseau-lalande-de-pomerol-rouge-2014	0	-	Bouteille / 75cl	15.0	-	-	Prix / litre : 20 €		-	
chateau-altimar-lalande-de-pomerol-rouge-2012	0	-	Bouteille / 75cl	17.9	-	-	Prix / litre : 23,86 €		-	
chateau-de-chambrun-lalande-de-pomerol-rouge-2011	0	-	Bouteille / 75cl	21.9	-	-	Prix / litre : 29,20 €		-	
chateau-moulin-noir-lussac-saint-emilion-rouge-2015	0	-	Bouteille / 75cl	7.69	-	-	Prix / litre : 10,25 €		-	
chateau-la-rose-perriere-lussac-saint-emilion-rouge-2015	0	-	Bouteille / 75cl	14.95	-	-	Prix / litre : 19,93 €		-	
chateau-munch-lussac-saint-emilion-cuvee-elisa-rouge-2015	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
chateau-palmer-margaux-rouge-2007	0	-	Bouteille / 75cl	215.0	-	-	Prix / litre : 286,66 €		-	
chateau-d-arsac-margaux-rouge-2014	0	-	Bouteille / 75cl	16.9	-	-	Prix / litre : 22,53 €		-	
chateau-margaux-margaux-rouge-2011	0	-	Bouteille / 75cl	475.0	-	-	Prix / litre : 633,33 €		-	
chateau-malescot-saint-exupery-margaux-rouge-2014	0	-	Bouteille / 75cl	48.9	-	-	Prix / litre : 65,20 €		-	
chateau-rauzan-gassies-margaux-grand-cru-classe-rouge-2015	0	-	Bouteille / 75cl	42.9	-	-	Prix / litre : 57,20 €		-	
goulee-by-cos-d-estournel-medoc-rouge-2015	0	-	Bouteille / 75cl	28.9	-	-	Prix / litre : 38,53 €		-	
lot-de-6-bouteilles-select-medoc-rouge-2015	0	-	piece / 4.5l	47.88	-	-	Prix / litre : 10,64 €	47,88	-	
chapelle-de-potensac-medoc-rouge-2014	0	-	#	12.9	-	-	Prix / unité : 12,90 €		-	
petit-manou-medoc-rouge-2015	0	-	Bouteille / 75cl	9.95	-	-	Prix / litre : 13,26 €		-	
chateau-tartuguiere-medoc-rouge-2012	0	-	Bouteille / 75cl	7.9	-	-	Prix / litre : 10,53 €		-	
chateau-bellevue-medoc-rouge-2012	0	-	Bouteille / 75cl	11.6	-	-	Prix / litre : 15,46 €	12,90	-	
chateau-haut-langlade-montagne-saint-emilion-rouge-2015	0	-	Bouteille / 75cl	5.95	-	-	Prix / litre : 7,93 €		-	
chateau-la-chapelle-des-tours-montagne-saint-emilion-rouge-2011	0	-	Bouteille / 75cl	4.66	-	-	Prix / litre : 6,21 €	6,99	-	
chateau-anthonic-moulis-en-medoc-rouge-2011	0	-	Bouteille / 75cl	12.95	-	-	Prix / litre : 17,26 €		-	
chateau-branas-grand-poujeaux-moulis-rouge-2009	0	-	Bouteille / 75cl	35.9	-	-	Prix / litre : 47,86 €		-	
chateau-poujeaux-moulis-rouge-2014	0	-	Bouteille / 75cl	21.9	-	-	Prix / litre : 29,20 €		-	
chateau-poujeaux-moulis-rouge-2015	0	-	Bouteille / 75cl	34.0	-	-	Prix / litre : 45,33 €		-	
gressier-grand-poujeaux-moulis-rouge-2014	0	-	Bouteille / 75cl	16.9	-	-	Prix / litre : 22,53 €		-	
chateau-brillette-moulis-en-medoc-rouge-2010	0	-	Bouteille / 75cl	26.91	-	-	Prix / litre : 35,88 €	29,90	-	
chanoine-champagne-brut-chanoine-millesime-2009	0	-	Bouteille / 75cl	22.0	-	-	Prix / litre : 29,33 €		-	
champagne-brut-le-brun-de-neuville-cuvee-blanc-de-blancs	0	-	Bouteille / 75cl	25.9	-	-	Prix / litre : 34,53 €		-	
gerard-bauchet-champagne-brut-gerard-bauchet	0	-	Bouteille / 75cl	19.9	-	-	Prix / litre : 26,53 €		-	
champagne-brut-cuvee-camille-grand-cru-millesime-2010	0	-	Bouteille / 75cl	45.9	-	-	Prix / litre : 61,20 €		-	
taittinger-champagne-taittinger-comte-de-champagne-2006-75cl	0	-	Bouteille / 75cl	103.0	-	-	Prix / litre : 137,33 €	114	-	
charles-lafitte-champagne-brut-charles-lafitte-grande-cuvee	0	-	piece / 1.5l	40.32	-	-	Prix / litre : 26,88 €	44,80	-	
gruet-lot-de-3-gruet-champagne-brut-tradition	0	-	piece / 2.25l	35.8	-	-	Prix / litre : 15,91 €	47,70	-	
roederer-champagne-roederer-brut-premier	0	-	Bouteille / 75cl	36.9	-	-	Prix / litre : 49,20 €		-	
chevalier-girot-champagne-brut	0	-	Bouteille / 75cl	16.11	-	-	Prix / litre : 21,48 €	17,90	-	
drappier-champagne-drappier-carte-d-or	0	-	Bouteille / 75cl	25.9	-	-	Prix / litre : 34,53 €		-	
lanson-champagne-lanson-black-label-brut	0	-	Bouteille / 75cl	25.9	-	-	Prix / litre : 34,53 €		-	
chateau-mazeris-canon-fronsac-rouge-2013	0	-	Bouteille / 75cl	14.9	-	-	Prix / litre : 19,86 €		-	
chateau-la-bertrande-cadillac-blanc-2007	0	-	Bouteille / 75cl	12.14	-	-	Prix / litre : 16,18 €		-	
pierre-chanau-pierre-chanau-bordeaux-superieur-versant-royal-rouge-2015	0	-	Bouteille / 75cl	5.46	-	-	Prix / litre : 7,28 €		-	
chateau-blaignan-grand-vin-de-bordeaux-cru-bourgeois-rouge-2012	0	-	Bouteille / 75cl	11.8	-	-	Prix / litre : 15,73 €		-	
croix-de-cagnas-blaye-cotes-de-bordeaux-rouge-2016	0	-	Bouteille / 75cl	11.0	-	-	Prix / litre : 14,66 €		-	
chateau-coutet-barsac-blanc-demie-bouteille-2005	0	-	Demi-Bouteille / 37,5cl	29.9	-	-	Prix / litre : 79,73 €		-	
chateau-puynard-blaye-cotes-de-bordeaux-tradition-rouge-2012	0	-	Bouteille / 75cl	7.95	-	-	Prix / litre : 10,60 €		-	
chateau-tour-saint-germain-blaye-cotes-de-bordeaux-rouge-2011	0	-	Bouteille / 75cl	6.5	-	-	Prix / litre : 8,66 €		-	
chateau-graulet-blaye-cotes-de-bordeaux-rouge-2014	0	-	Bouteille / 75cl	8.6	-	-	Prix / litre : 11,46 €		-	
chateau-luc-de-beaumont-blaye-cotes-de-bordeaux-rouge-2014	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-lacaussade-st-martin-blaye-cotes-de-bordeaux-trois-moulins-rouge-2015	0	-	Bouteille / 75cl	5.75	-	-	Prix / litre : 7,66 €		-	
charles-lafitte-champagne-brut-charles-lafitte-grande-cuvee	0	-	Bouteille / 75cl	22.4	-	-	Prix / litre : 29,86 €		-	
gruet-champagne-gruet-brut-tradition-champagne-brut	0	-	Bouteille / 75cl	15.9	-	-	Prix / litre : 21,20 €		-	
chateau-la-fleur-bellevue-blaye-cotes-de-bordeaux-blanc-2015	0	-	Bouteille / 75cl	7.9	-	-	Prix / litre : 10,53 €		-	
chateau-maison-neuve-sans-sulfite-ajoutes-pur-2016	0	-	#	15.0	-	-	#		-	
chateau-puynard-blaye-cotes-de-bordeaux-tradition-rouge-2011	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
chateau-la-fleur-bellevue-blaye-cotes-de-bordeaux-rouge-2014	0	-	Bouteille / 75cl	9.29	-	-	Prix / litre : 12,38 €		-	
lot-de-12-croix-de-cagnas-blaye-cotes-de-bordeaux-rouge-2016	0	-	piece / 4.5l	66.0	-	-	Prix / litre : 14,66 €	132	-	
chateau-saint-pierre-bordeaux-rouge-2015	0	-	Bouteille / 75cl	58.8	-	-	Prix / litre : 78,40 €		-	
chateau-pion-monbazillac-blanc-2015	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-haut-gastineau-bordeaux-rouge-2015	0	-	Bouteille / 75cl	7.86	-	-	Prix / litre : 10,48 €		-	
bordeaux-de-maucaillou-bordeaux-blanc-2015	0	-	Bouteille / 75cl	5.99	-	-	Prix / litre : 7,98 €		-	
rose-de-la-solitude-bordeaux-2016	0	-	Bouteille / 75cl	15.0	-	-	Prix / litre : 20 €		-	
chateau-thieuley-reserve-francis-courselle-bordeaux-blanc-2015	0	-	Bouteille / 75cl	13.57	-	-	Prix / litre : 18,09 €		-	
chateau-le-giron-bordeaux-blanc-2016	0	-	Bouteille / 75cl	7.86	-	-	Prix / litre : 10,48 €		-	
magnum-chateau-les-tonnelles-bordeaux-rouge-2015	0	-	Magnum / 1.5l	14.9	-	-	Prix / litre : 9,93 €		-	
carrelet-d-estuaire-bordeaux-rose-2016	0	-	Bouteille / 75cl	7.86	-	-	Prix / litre : 10,48 €		-	
bordeaux-chateau-pey-la-tour-2016-blanc-75cl	0	-	Bouteille / 75cl	10.4	-	-	Prix / litre : 13,86 €		-	
chateau-la-rose-saint-germain-bordeaux-rouge-2014	0	-	Bouteille / 75cl	10.0	-	-	Prix / litre : 13,33 €		-	
chateau-la-verriere-bordeaux-blanc-2016	0	-	Bouteille / 75cl	12.14	-	-	Prix / litre : 16,18 €		-	
bordeaux-chateau-pey-la-tour-2016-rose-75cl	0	-	#	10.42	-	-	#		-	
chateau-fombrauge-bordeaux-blanc-2010	0	-	Bouteille / 75cl	29.9	-	-	Prix / litre : 39,86 €		-	
baron-philippe-de-rotschild-bordeaux-blanc-2016	0	-	Bouteille / 75cl	11.38	-	-	Prix / litre : 15,17 €		-	
les-fiefs-du-bosquet-des-fleurs-bordeaux-rouge-2016-bio	0	-	Bouteille / 75cl	9.29	-	-	Prix / litre : 12,38 €		-	
bordeaux-rose-french-family-2016-magnum-1-5l	0	-	Magnum / 1.5l	8.9	-	-	Prix / litre : 5,93 €	9,90	-	
chateau-moulin-de-prayere-bordeaux-rouge-2015	0	-	Bouteille / 75cl	3.5	-	-	Prix / litre : 4,66 €		-	
l-authentique-du-chateau-de-lagarde-bordeaux-rouge-2016-sans-sulfites-ajoutees	0	-	#	8.5	-	-	#		-	
pomerol-esprit-de-clocher-rouge-2014	0	-	Bouteille / 75cl	19.9	-	-	Prix / litre : 26,53 €		-	
2014-villa-bordeaux-rouge	0	-	Bouteille / 75cl	5.9	-	-	Prix / litre : 7,86 €		-	
chateau-mazetier-bordeaux-moelleux-blanc-2015	0	-	Bouteille / 75cl	4.7	-	-	Prix / litre : 6,26 €		-	
cubi-rouge-bordeaux-baron-de-lestac-bag-in-box-3l	0	-	Double Magnum / 3l	17.9	-	-	Prix / litre : 5,96 €		-	
chateau-marjosse-bordeaux-blanc-2016	0	-	Bouteille / 1l	9.9	-	-	Prix / litre : 9,90 €		-	
chateau-de-la-riviere-bordeaux-rose-2014	0	-	#	5.9	-	-	Prix / unité : 7,86 €		-	
lot-de-2-magnums-chateau-les-tonnelles-bordeaux-rouge-2015	0	-	piece / 3l	14.9	-	-	Prix / litre : 4,96 €	29,80	-	
lot-de-2-bouteilles-chateau-blaignan-grand-vin-de-bordeaux-cru-bourgeois-2012-75-cl	0	-	piece / 1.5l	11.8	-	-	Prix / litre : 7,86 €	23,60	-	
bio-lardiley-prestige-bordeaux	0	-	Bouteille / 75cl	5.31	-	-	Prix / litre : 7,08 €	5,90	-	
les-fiefs-du-bosquet-des-fleurs-bordeaux-blanc-2016-bio	0	-	Remise valable jusqu'au 05/02/2018	5.9	-	-	#	6,90	-	
chateau-de-la-riviere-bordeaux-rose-2016	0	-	Bouteille / 75cl	5.31	-	-	Prix / litre : 7,08 €	5,90	-	
les-fiefs-du-bosquet-des-fleurs-bordeaux-rose-2016-bio	0	-	Remise valable jusqu'au 05/02/2018	5.9	-	-	#	6,90	-	
bordeaux-rose-french-family-2016-75cl	0	-	Bouteille / 75cl	4.85	-	-	Prix / litre : 6,46 €	6,90	-	
clos-des-lunes-lune-d-argent-bordeaux-blanc-2016	0	-	Bouteille / 75cl	11.61	-	-	Prix / litre : 15,48 €	12,90	-	
chateau-la-petite-borie-bordeaux-rouge-2015	0	-	Bouteille / 75cl	4.9	-	-	Prix / litre : 6,53 €	5,90	-	
magnum-chateau-le-virou-blaye-cotes-de-bordeaux-rouge-2015	0	-	Magnum / 1.5l	11.2	-	-	Prix / litre : 7,46 €	12,95	-	
leo-by-le-bordeaux-superieur-rouge-2015	0	-	Bouteille / 75cl	9.29	-	-	Prix / litre : 12,38 €		-	
chateau-saintcrit-bordeaux-superieur-rouge-2014	0	-	Bouteille / 75cl	6.5	-	-	Prix / litre : 8,66 €		-	
chateau-tour-de-miot-bordeaux-rouge-2011	0	-	Bouteille / 75cl	8.4	-	-	Prix / litre : 11,20 €		-	
chateau-tenein-bordeaux-superieur-bio-rouge-2012	0	-	Bouteille / 75cl	8.5	-	-	Prix / litre : 11,33 €		-	
chateau-de-senailhac-bordeaux-superieur-excellence-de-senailhac-rouge-2010	0	-	Bouteille / 75cl	10.2	-	-	Prix / litre : 13,60 €		-	
chateau-bolaire-bordeaux-superieur-rouge-2015	0	-	Bouteille / 75cl	13.57	-	-	Prix / litre : 18,09 €		-	
chateau-croix-mouton-bordeaux-superieur-rouge-2015	0	-	Bouteille / 75cl	15.0	-	-	Prix / litre : 20 €		-	
domaine-du-bouscat-bordeaux-superieur-cuvee-caduce-rouge-2015	0	-	Bouteille / 75cl	13.57	-	-	Prix / litre : 18,09 €		-	
chateau-croix-mouton-bordeaux-superieur-2014	0	-	Bouteille / 75cl	12.9	-	-	Prix / litre : 17,20 €		-	
chateau-meynard-bordeaux-superieur-rouge-2010	0	-	Bouteille / 75cl	8.9	-	-	Prix / litre : 11,86 €		-	
chateau-suau-cadillac-cotes-de-bordeaux-rouge-2010	0	-	Bouteille / 75cl	12.14	-	-	Prix / litre : 16,18 €		-	
jean-hanotin-champagne-brut-grand-cru-jean-hanotin	0	-	piece / 1.5l	32.22	-	-	Prix / litre : 21,48 €	35,80	-	
champagne-brut-fournier-thierry-reserve	0	-	Bouteille / 75cl	16.99	-	-	Prix / litre : 22,65 €	18,90	-	
champagne-jeanmaire-demi-sec	0	-	Bouteille / 75cl	14.3	-	-	Prix / litre : 19,06 €	15,90	-	
tsarine-champagne-tsarine-brut-premier-cru	0	-	piece / 4.5l	185.22	-	-	Prix / litre : 41,16 €	205,80	-	
vranken-champagne-brut-vranken-demoiselle-cuvee-e-o	0	-	Bouteille / 75cl	26.9	-	-	Prix / litre : 35,86 €	29,99	-	
tsarine-champagne-tsarine-brut-premier-cru	0	-	Bouteille / 75cl	34.3	-	-	Prix / litre : 45,73 €	37,95	-	
heidsieck-champagne-brut-heidsieck-monopole-1er-cru	0	-	Bouteille / 75cl	35.9	-	-	Prix / litre : 47,86 €	39,90	-	
baron-fuente-champagne-brut-baron-fuente-grande-reserve	0	-	piece / 1.5l	28.43	-	-	Prix / litre : 18,95 €	37,90	-	
charles-lafitte-lot-de-2-champagne-brut-charles-lafitte-orgueil-de-france	0	-	piece / 1.5l	33.9	-	-	Prix / litre : 22,60 €	67,80	-	
baron-fuente-champagne-brut-baron-fuente-esprit-rose-de-saignee	0	-	Bouteille / 75cl	32.5	-	-	Prix / litre : 43,33 €		-	
veuve-clicquot-champagne-rose-veuve-clicquot-75cl	0	-	Bouteille / 75cl	46.9	-	-	Prix / litre : 62,53 €		-	
lanson-champagne-brut-rose-lanson-label	0	-	Bouteille / 75cl	33.6	-	-	Prix / litre : 44,80 €		-	
mumm-champagne-mumm-brut-cordon-rouge-avec-etui	0	-	Bouteille / 75cl	25.9	-	-	Prix / litre : 34,53 €		-	
canard-duchene-champagne-brut-rose-canard-duchene-cuvee-charles-vii	0	-	Bouteille / 75cl	32.5	-	-	Prix / litre : 43,33 €		-	
gosset-magnum-gosset-grand-rose-brut-avec-etui	0	-	Magnum / 1.5l	99.0	-	-	Prix / litre : 66 €		-	
demoiselle-champagne-brut-rose-demoiselle	0	-	Bouteille / 75cl	50.64	-	-	Prix / litre : 67,52 €		-	
bollinger-champagne-rose-bollinger	0	-	Bouteille / 75cl	58.9	-	-	Prix / litre : 78,53 €		-	
gosset-champagne-gosset-grand-millesime-2006	0	-	Bouteille / 70cl	49.48	-	-	Prix / litre : 70,68 €		-	
champagne-brut-lete-vautrain-millesime-2010	0	-	Bouteille / 75cl	23.9	-	-	Prix / litre : 31,86 €		-	
gruet-champagne-gruet-brut-millesime-2009	0	-	#	29.9	-	-	#		-	
canard-duchene-champagne-brut-canard-duchene-2009	0	-	Bouteille / 75cl	27.9	-	-	Prix / litre : 37,20 €		-	
nicolas-feuillatte-champagne-brut-nicolas-feuillatte-cuvee-speciale-millesime	0	-	Bouteille / 75cl	27.9	-	-	Prix / litre : 37,20 €		-	
montaudon-champagne-montaudon-brut-millesime-2006	0	-	Bouteille / 75cl	25.2	-	-	Prix / litre : 33,60 €	28	-	
marques-de-caceres-crianza-rioja-2013	0	-	Bouteille / 75cl	7.99	-	-	Prix / litre : 10,65 €		-	
ribera-del-duero-crianza-laveguilla-rouge-2012	0	-	Bouteille / 75cl	16.9	-	-	Prix / litre : 22,53 €		-	
cordon-negro-cava-freixenet-brut	0	-	Bouteille / 75cl	6.9	-	-	Prix / litre : 9,20 €		-	
billecart-salmon-champagne-billecart-salmon-blanc-de-blancs	0	-	Bouteille / 75cl	56.9	-	-	Prix / litre : 75,86 €		-	
bollinger-champagne-bollinger-la-grande-annee-2005-etui	0	-	Bouteille / 75cl	110.0	-	-	Prix / litre : 146,66 €		-	
veuve-clicquot-champagne-brut-veuve-clicquot-la-grande-dame-vintage-2006-avec-etui	0	-	Bouteille / 75cl	186.0	-	-	Prix / litre : 248 €		-	
dom-perignon-champagne-brut-dom-perignon-2006	0	-	Bouteille / 75cl	134.0	-	-	Prix / litre : 178,66 €		-	
laurent-perrier-champagne-laurent-perrier-rose-brut	0	-	Bouteille / 75cl	51.1	-	-	Prix / litre : 68,13 €		-	
solo-franco-doc-dao-quinta-da-vegia-rouge-2013	0	-	Bouteille / 75cl	11.9	-	-	Prix / litre : 15,86 €		-	
pierre-chanau-guerrouane-rouge	0	-	Bouteille / 75cl	2.8	-	-	Prix / litre : 3,73 €		-	
pierre-chanau-guerrouane-gris-rose	0	-	Bouteille / 75cl	2.8	-	-	Prix / litre : 3,73 €		-	
casillero-del-diablo-carmenere-chili-rouge-2016	0	-	Bouteille / 75cl	7.2	-	-	Prix / litre : 9,60 €		-	
l-aventure-optimus-estate-vin-de-californie-rouge-2015	0	-	Bouteille / 75cl	49.0	-	-	Prix / litre : 65,33 €		-	
casillero-del-diablo-chardonnay-chili-blanc-2016	0	-	Bouteille / 75cl	15.0	-	-	Prix / litre : 20 €		-	
lot-de-3-bouteilles-casillero-del-diablo-carmenere-chili-rouge-2016	0	-	piece / 2.25l	14.4	-	-	Prix / litre : 6,40 €	21,60	-	
bouza-sin-barrica-uruguay-rouge-2016	0	-	Bouteille / 75cl	17.86	-	-	Prix / litre : 23,81 €		-	
civ-civ-italie-lambrusco-di-modena-semi-secco-rose	0	-	Bouteille / 75cl	6.43	-	-	Prix / litre : 8,57 €		-	
cabernet-sauvignon-south-eastern-australia-vin-d-australie-2016-75cl	0	-	#	6.43	-	-	#		-	
mendoza-torrentes-bodega-monteviejo-blanc	0	-	Bouteille / 75cl	11.9	-	-	Prix / litre : 15,86 €		-	
chenin-blanc-western-cape-vin-d-afrique-du-sud-2017-75cl	0	-	#	5.0	-	-	#		-	
perlita-by-diamandes-argentine-rose-2016	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
perlita-by-diamandes-argentine-blanc-2015	0	-	Bouteille / 75cl	9.9	-	-	Prix / litre : 13,20 €		-	
uruguay-bouza-albarino-blanc-2015	0	-	Bouteille / 75cl	20.5	-	-	Prix / litre : 27,33 €		-	
caiarossa-igt-rosso-di-toscana-rouge-2005	0	-	Bouteille / 75cl	72.0	-	-	Prix / litre : 96 €		-	
tenuta-di-corte-giaccobbe-pinot-grigio-italie	0	-	Bouteille / 75cl	7.6	-	-	Prix / litre : 10,13 €		-	
civ-civ-italie-lambrusco-di-modena-amibile	0	-	Bouteille / 75cl	5.1	-	-	Prix / litre : 6,80 €		-	
doc-italien-bio-maschio-italie-prosecco	0	-	#	10.71	-	-	Prix / unité : 14,28 €		-	
bindi-sergardi-presoni-chianti-classico-rouge-2011	0	-	Bouteille / 75cl	13.27	-	-	Prix / litre : 17,69 €		-	
amabile-italie-di-modena-lambrusco-rouge	0	-	Bouteille / 75cl	6.43	-	-	Prix / litre : 8,57 €		-	
guidalberto-toscane-2014	0	-	Bouteille / 75cl	45.9	-	-	Prix / litre : 61,20 €		-	
classico-amarone-della-valpolicella-rouge-2011	0	-	Bouteille / 75cl	29.9	-	-	Prix / litre : 39,86 €		-	
villa-mangiacane-chianti-classico-reserva-rouge-2011	0	-	Bouteille / 75cl	25.9	-	-	Prix / litre : 34,53 €		-	
barolo-alessandro-rivetto-italie	0	-	Bouteille / 75cl	17.91	-	-	Prix / litre : 23,88 €	19,90	-	
