la-cour-maubourg-saint-emilion-grand-cru-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	La Cour Maubourg Saint-Émilion Grand Cru Rouge 2012	https://www.auchan.fr/la-cour-maubourg-saint-emilion-grand-cru-rouge-2012/p-c997284		https://media1.auchan.fr/images/h00/h28/12887569006622.jpg	
la-roche-d-argent-saint-emilion-rouge-2016	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	La Roche D'Argent Saint-Émilion Rouge 2016	https://www.auchan.fr/la-roche-d-argent-saint-emilion-rouge-2016/p-c998047		https://media1.auchan.fr/images/h10/h9d/12915193806878.jpg	
la-chapelle-d-ausone-saint-emilion-grand-cru-classe-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	La chapelle d'Ausone Saint Emilion Grand Cru Classé Rouge 2012	https://www.auchan.fr/la-chapelle-d-ausone-saint-emilion-grand-cru-classe-rouge-2012/p-c995843	#	https://media1.auchan.fr/images/hbb/h95/12895267651614.jpg	
chateau-ausone-saint-emilion-rouge-2011	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Ausone Saint Emilion Rouge 2011	https://www.auchan.fr/chateau-ausone-saint-emilion-rouge-2011/p-c868616		https://media1.auchan.fr/images/h22/h92/12879488253982.jpg	
chateau-la-tour-dupin-figeac-saint-emilion-2006-13-75-cl	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château La Tour Dupin Figeac Saint Emilion 2006 13° 75 cl	https://www.auchan.fr/chateau-la-tour-dupin-figeac-saint-emilion-2006-13-75-cl/p-c1011782		https://media1.auchan.fr/images/hfe/hcd/12569873416222.jpg	
chateau-fleur-cardinale-saint-emilion-grand-cru-classe-rouge-2011	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Fleur Cardinale Saint-Emilion Grand Cru Classé Rouge 2011	https://www.auchan.fr/chateau-fleur-cardinale-saint-emilion-grand-cru-classe-rouge-2011/p-c399923		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-beau-sejour-becot-saint-emilion-grand-cru-classe-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Beau Sejour Becot Saint Emilion Grand Cru Classé Rouge 2015	https://www.auchan.fr/chateau-beau-sejour-becot-saint-emilion-grand-cru-classe-rouge-2015/p-c998707		https://media1.auchan.fr/images/h99/he6/12671334514718.jpg	
chateau-faugeres-saint-emilion-grand-cru-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Faugères Saint Emilion Grand Cru Rouge 2015	https://www.auchan.fr/chateau-faugeres-saint-emilion-grand-cru-rouge-2015/p-c1020690		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-la-couspaude-saint-emilion-grand-cru-2009	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Chateau La Couspaude Saint Emilion Grand cru 2009	https://www.auchan.fr/chateau-la-couspaude-saint-emilion-grand-cru-2009/p-c994796		https://media1.auchan.fr/images/h18/h9c/12895225774110.jpg	
chateau-pavie-macquin-saint-emilion-rouge-2011	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Pavie Macquin Saint-Emilion Rouge 2011	https://www.auchan.fr/chateau-pavie-macquin-saint-emilion-rouge-2011/p-c399362	#	https://media1.auchan.fr/images/h56/h69/12415875252254.jpg	
chateau-petit-mangot-saint-emilion-rouge-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Petit Mangot Saint Emilion Rouge 2010	https://www.auchan.fr/chateau-petit-mangot-saint-emilion-rouge-2010/p-c957050		https://media1.auchan.fr/images/h1e/h9e/12880090365982.jpg	
chateau-pavie-macquin-saint-emilion-rouge-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Pavie Macquin Saint Emilion Rouge 2010	https://www.auchan.fr/chateau-pavie-macquin-saint-emilion-rouge-2010/p-c929614		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-cote-de-baleau-saint-emilion-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Côte de Baleau Saint Emilion Rouge 2014	https://www.auchan.fr/chateau-cote-de-baleau-saint-emilion-rouge-2014/p-c929670		https://media1.auchan.fr/images/h93/h96/12887826432030.jpg	
chateau-marquis-de-mons-saint-emilion-grand-cru-rouge-2006	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Marquis de Mons Saint-Émilion Grand Cru Rouge 2006	https://www.auchan.fr/chateau-marquis-de-mons-saint-emilion-grand-cru-rouge-2006/p-c997145	#	https://media1.auchan.fr/images/hc1/h3f/12415932301342.jpg	
chateau-cheval-blanc-saint-emilion-rouge-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Chateau Cheval Blanc Saint Emilion Rouge 2010	https://www.auchan.fr/chateau-cheval-blanc-saint-emilion-rouge-2010/p-c994766		https://media1.auchan.fr/images/hf0/hde/12879744565278.jpg	
chateau-angelus-saint-emilion-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Angelus Saint-Emilion Rouge 2014	https://www.auchan.fr/chateau-angelus-saint-emilion-rouge-2014/p-c995870		https://media1.auchan.fr/images/h91/hec/12895293669406.jpg	
tour-d-artus-saint-emilion-grand-cru-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Tour d'Artus Saint-Émilion Grand Cru Rouge 2012	https://www.auchan.fr/tour-d-artus-saint-emilion-grand-cru-rouge-2012/p-c997129		https://media1.auchan.fr/images/h06/h53/12887566647326.jpg	
chateau-tour-de-pressac-saint-emilion-grand-cru-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Tour de Pressac Saint-Émilion Grand Cru Rouge 2014	https://www.auchan.fr/chateau-tour-de-pressac-saint-emilion-grand-cru-rouge-2014/p-c997273		https://media1.auchan.fr/images/hca/h09/12895396986910.jpg	
chateau-cap-d-or-saint-georges-saint-emilion-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Cap d'Or Saint-Georges Saint-Emilion Rouge 2014	https://www.auchan.fr/chateau-cap-d-or-saint-georges-saint-emilion-rouge-2014/p-c960848		https://media1.auchan.fr/images/he9/hce/12894984503326.jpg	
chateau-beau-sejour-becot-saint-emilion-premier-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Beau Séjour  Bécot Saint Emilion Premier  Rouge 2014	https://www.auchan.fr/chateau-beau-sejour-becot-saint-emilion-premier-rouge-2014/p-c929742		https://media1.auchan.fr/images/h74/hb3/12879908667422.jpg	
chateau-pavie-macquin-saint-emilion-grand-cru-classe	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Pavie Macquin Saint Emilion Grand Cru Classé	https://www.auchan.fr/chateau-pavie-macquin-saint-emilion-grand-cru-classe/p-c998758		https://media1.auchan.fr/images/he9/h60/12354434269214.jpg	
chateau-pontet-fumet-saint-emilion-rouge-2009-magnum	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Château Pontet Fumet Saint-Emilion Rouge 2009 magnum	https://www.auchan.fr/chateau-pontet-fumet-saint-emilion-rouge-2009-magnum/p-c870637		https://media1.auchan.fr/images/hec/h53/12859726168094.jpg	
bois-cardinale-saint-emilion-grand-cru-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Bois Cardinale Saint Emilion Grand Cru Rouge 2012	https://www.auchan.fr/bois-cardinale-saint-emilion-grand-cru-rouge-2012/p-c827773	#	https://media1.auchan.fr/images/h94/h8a/12879215362078.jpg	
saint-paul-de-dominique-saint-emilion-grand-cru-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint-emilion	Saint Paul de Dominique Saint-Emilion Grand Cru Rouge 2014	https://www.auchan.fr/saint-paul-de-dominique-saint-emilion-grand-cru-rouge-2014/p-c930145		https://media1.auchan.fr/images/h5f/h13/12896003129374.jpg	
le-marquis-de-calon-segur-saint-estephe-second-vin-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|autres châteaux	Le Marquis de Calon Segur Saint-Estèphe Second Vin Rouge 2014	https://www.auchan.fr/le-marquis-de-calon-segur-saint-estephe-second-vin-rouge-2014/p-c997471		https://media1.auchan.fr/images/h30/haa/12887570186270.jpg	
chateau-montrose-saint-estephe-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château montrose	Château Montrose Saint-Estèphe Rouge 2015	https://www.auchan.fr/chateau-montrose-saint-estephe-rouge-2015/p-c1024703	#	https://media1.auchan.fr/images/h07/h99/12837932826654.jpg	
chateau-cos-labory-saint-estephe-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château cos labory	Château Cos Labory Saint-Estèphe Rouge 2012	https://www.auchan.fr/chateau-cos-labory-saint-estephe-rouge-2012/p-c763182		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-phelan-segur-saint-estephe-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château phélan ségur	Château Phélan Ségur Saint-Estèphe Rouge 2015	https://www.auchan.fr/chateau-phelan-segur-saint-estephe-rouge-2015/p-c1000485		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-cos-labory-saint-estephe-grand-cru-classe-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château cos labory	Château Cos Labory Saint-Estèphe Grand Cru Classé Rouge 2015	https://www.auchan.fr/chateau-cos-labory-saint-estephe-grand-cru-classe-rouge-2015/p-c997662		https://media1.auchan.fr/images/h87/h00/12722947883038.jpg	
chateau-le-rousseliere-saint-estephe-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|autres châteaux	Château le Rousselière Saint Estèphe Rouge 2012	https://www.auchan.fr/chateau-le-rousseliere-saint-estephe-rouge-2012/p-c929824		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-meyney-saint-estephe-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château meyney	Château Meyney Saint Estèphe Rouge 2014	https://www.auchan.fr/chateau-meyney-saint-estephe-rouge-2014/p-c929815		https://media1.auchan.fr/images/ha6/h08/11821130383390.jpg	
chateau-montrose-saint-estephe-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château montrose	Château Montrose Saint Estèphe Rouge 2012	https://www.auchan.fr/chateau-montrose-saint-estephe-rouge-2012/p-c827771		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-calon-segur-saint-estephe-rouge-2008	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château calon-ségur	Château Calon Ségur Saint-Estèphe Rouge 2008	https://www.auchan.fr/chateau-calon-segur-saint-estephe-rouge-2008/p-c977098		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
les-pagodes-de-cos-saint-estephe-rouge-2009	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|autres châteaux	Les Pagodes de Cos Saint-Estèphe Rouge 2009	https://www.auchan.fr/les-pagodes-de-cos-saint-estephe-rouge-2009/p-c393305		https://media1.auchan.fr/images/hf8/h4c/12892416835614.jpg	
chateau-lafon-rochet-saint-estephe-rouge-2013	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château lafon-rochet	Château Lafon Rochet Saint Estephe  Rouge 2013	https://www.auchan.fr/chateau-lafon-rochet-saint-estephe-rouge-2013/p-c828013		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-montrose-saint-estephe-rouge-2011	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint estèphe|château montrose	Château Montrose Saint-Estèphe Rouge 2011	https://www.auchan.fr/chateau-montrose-saint-estephe-rouge-2011/p-c760144		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-moulin-saint-georges-saint-emilion-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint georges saint-emilion	Château Moulin Saint Georges Saint-Emilion Rouge 2014	https://www.auchan.fr/chateau-moulin-saint-georges-saint-emilion-rouge-2014/p-c995873		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-beychevelle-saint-julien-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|château beychevelle	Château Beychevelle Saint Julien Rouge 2014	https://www.auchan.fr/chateau-beychevelle-saint-julien-rouge-2014/p-c928608		https://media1.auchan.fr/images/h0a/h4c/12815556706334.jpg	
chateau-gruaud-larose-saint-julien-grand-cru-classe	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|château gruaud larose	Château Gruaud Larose Saint Julien Grand Cru Classé	https://www.auchan.fr/chateau-gruaud-larose-saint-julien-grand-cru-classe/p-c998732		https://media1.auchan.fr/images/he2/h65/12903045300254.jpg	
duluc-de-branaire-ducru-saint-julien-rouge-2010-75cl	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|château branaire-ducru	Duluc de Branaire Ducru Saint-Julien Rouge 2010 75cl	https://www.auchan.fr/duluc-de-branaire-ducru-saint-julien-rouge-2010-75cl/p-c1011230		https://media1.auchan.fr/images/h3d/hf2/12859826503710.jpg	
chateau-lalande-saint-julien-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|autres châteaux	Château Lalande Saint-Julien Rouge 2012	https://www.auchan.fr/chateau-lalande-saint-julien-rouge-2012/p-c833298	#	https://media1.auchan.fr/images/h91/h9f/12895858884638.jpg	
chateau-langoa-barton-saint-julien-rouge-2013	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|autres châteaux	Château Langoa Barton Saint-Julien Rouge 2013	https://www.auchan.fr/chateau-langoa-barton-saint-julien-rouge-2013/p-c928867		https://media1.auchan.fr/images/h8b/hf0/12904319090718.jpg	
chateau-langoa-barton-saint-julien-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|autres châteaux	Château Langoa Barton Saint-Julien Rouge 2012	https://www.auchan.fr/chateau-langoa-barton-saint-julien-rouge-2012/p-c764106		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-langoa-barton-saint-julien-grand-cru-classe-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|saint julien|autres châteaux	Château Langoa Barton Saint-Julien Grand Cru Classé Rouge 2015	https://www.auchan.fr/chateau-langoa-barton-saint-julien-grand-cru-classe-rouge-2015/p-c997987	#	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-des-arroucats-sainte-croix-du-mont-blanc-2016	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sainte croix du mont	Château des Arroucats Sainte-Croix-Du-Mont Blanc 2016	https://www.auchan.fr/chateau-des-arroucats-sainte-croix-du-mont-blanc-2016/p-c997090	#	https://media1.auchan.fr/images/h56/h03/12915188203550.jpg	
chateau-raymond-lafon-sauternes-2007	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Chateau Raymond Lafon Sauternes 2007	https://www.auchan.fr/chateau-raymond-lafon-sauternes-2007/p-c994598	#	https://media1.auchan.fr/images/h58/h9e/12895192023070.jpg	
chateau-raymond-lafon-jeunes-pousses-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Chateau Raymond Lafon Jeunes pousses 2010	https://www.auchan.fr/chateau-raymond-lafon-jeunes-pousses-2010/p-c994620	#	https://media1.auchan.fr/images/hf5/h49/12855286038558.jpg	
l-ilot-de-haut-bergeron-sauternes-blanc-2013	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	L'ilot de Haut Bergeron Sauternes Blanc 2013	https://www.auchan.fr/l-ilot-de-haut-bergeron-sauternes-blanc-2013/p-c929802		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
la-perle-d-arche-sauternes-blanc-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	La Perle d'Arche Sauternes Blanc 2014	https://www.auchan.fr/la-perle-d-arche-sauternes-blanc-2014/p-c997188		https://media1.auchan.fr/images/h16/h92/12895369887774.jpg	
chateau-filhot-sauternes-grand-cru-classe-blanc-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Château Filhot Sauternes Grand Cru Classe Blanc 2010	https://www.auchan.fr/chateau-filhot-sauternes-grand-cru-classe-blanc-2010/p-c969955	#	https://media1.auchan.fr/images/h2a/h5d/12887869784094.jpg	
esquisse-du-chateau-nairac-sauternes-blanc-2005	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Esquisse du Château Nairac Sauternes Blanc 2005	https://www.auchan.fr/esquisse-du-chateau-nairac-sauternes-blanc-2005/p-c994593	#	https://media1.auchan.fr/images/haf/h00/12895188811806.jpg	
les-charmes-de-bastor-lamontagne-sauterne-blanc-2016-bio	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Les Charmes de Bastor Lamontagne Sauterne Blanc  2016 Bio	https://www.auchan.fr/les-charmes-de-bastor-lamontagne-sauterne-blanc-2016-bio/p-c1000507	#	https://media1.auchan.fr/images/hc1/h2c/12859768995870.jpg	
chateau-la-tour-blanche-sauternes-blanc-2007	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Château La Tour Blanche Sauternes Blanc 2007	https://www.auchan.fr/chateau-la-tour-blanche-sauternes-blanc-2007/p-c396175		https://media1.auchan.fr/images/h9e/h70/12887689789470.jpg	
chateau-rieussec-sauternes-blanc-2006	|accueil|vin, champagne, alcool|vin|grands vins	Château Rieussec Sauternes Blanc 2006	https://www.auchan.fr/chateau-rieussec-sauternes-blanc-2006/p-c395547		https://media1.auchan.fr/images/h85/hdc/12892466970654.jpg	
chateau-rieussec-sauternes-blanc-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|sauternes	Château Rieussec Sauternes Blanc 2010	https://www.auchan.fr/chateau-rieussec-sauternes-blanc-2010/p-c759173		https://media1.auchan.fr/images/h1c/h56/12892659548190.jpg	
la-croix-mazarin-moulis-en-medoc-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|moulis|autres châteaux	La Croix Mazarin Moulis en Médoc Rouge 2014	https://www.auchan.fr/la-croix-mazarin-moulis-en-medoc-rouge-2014/p-c1024847		https://media1.auchan.fr/images/h5a/h07/12837952946206.jpg	
chateau-lamarsalle-montagne-saint-emilion-bio-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|montagne saint-emilion	Château Lamarsalle Montagne Saint Emilion Bio Rouge 2014	https://www.auchan.fr/chateau-lamarsalle-montagne-saint-emilion-bio-rouge-2014/p-c1025636		https://media1.auchan.fr/images/hb2/h5b/12871534346270.jpg	
select-reserve-des-chartrons-medoc-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|médoc|autres châteaux	Sélect Réserve des Chartrons Médoc Rouge 2015	https://www.auchan.fr/select-reserve-des-chartrons-medoc-rouge-2015/p-c1021657		https://media1.auchan.fr/images/hae/h13/12577086865438.jpg	
chateau-gassie-margaux-rouge-2010	|accueil|vin, champagne, alcool|vin|vins de bordeaux|margaux|château margaux	Château Gassie Margaux Rouge 2010	https://www.auchan.fr/chateau-gassie-margaux-rouge-2010/p-c977185	#	https://media1.auchan.fr/images/h9c/he8/12534706995230.jpg	
roc-de-lussac-saint-emilion-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|lussac saint-emilion	Roc De Lussac Saint-Emilion Rouge 2014	https://www.auchan.fr/roc-de-lussac-saint-emilion-rouge-2014/p-c996991		https://media1.auchan.fr/images/h09/hdd/12915187318814.jpg	
chateau-de-rouquette-loupiac-blanc-2011	|accueil|vin, champagne, alcool|vin|vins de bordeaux|loupiac	Château de Rouquette Loupiac Blanc 2011	https://www.auchan.fr/chateau-de-rouquette-loupiac-blanc-2011/p-c760592		https://media1.auchan.fr/images/h45/h86/12230949765150.jpg	
chateau-des-maures-lalande-de-pomerol-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|lalande de pomerol	Château des Maures Lalande de Pomerol Rouge 2015	https://www.auchan.fr/chateau-des-maures-lalande-de-pomerol-rouge-2015/p-c1020803		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-rollan-de-by-medoc-cru-bourgeois-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut médoc cru bourgeois	Chateau Rollan de by Médoc Cru Bourgeois Rouge 2015	https://www.auchan.fr/chateau-rollan-de-by-medoc-cru-bourgeois-rouge-2015/p-c1000030		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-cantemerle-haut-medoc-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|haut-médoc|château cantemerle	Château Cantemerle Haut-Médoc Rouge 2015	https://www.auchan.fr/chateau-cantemerle-haut-medoc-rouge-2015/p-c1024720		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-fage-graves-de-vayres-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|graves de vayres	Château Fage Graves de Vayres Rouge 2015	https://www.auchan.fr/chateau-fage-graves-de-vayres-rouge-2015/p-c997809		https://media1.auchan.fr/images/hce/h41/12416189759518.jpg	
chateau-magence-graves-rouge-2004	|accueil|vin, champagne, alcool|vin|vins de bordeaux|graves	Château Magence Graves Rouge 2004	https://www.auchan.fr/chateau-magence-graves-rouge-2004/p-c1004800		https://media1.auchan.fr/images/h40/h62/12451711549470.jpg	
pierre-chanau-pierre-chanau-fronsac-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|fronsac	PIERRE CHANAU Pierre Chanau Fronsac Rouge 2014	https://www.auchan.fr/pierre-chanau-pierre-chanau-fronsac-rouge-2014/p-c394024		https://media1.auchan.fr/images/h29/h77/12887686184990.jpg	
chateau-rauzan-despagne-reserve-entre-deux-mers-blanc-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|entre deux mers	Château Rauzan Despagne Réserve Entre Deux Mers Blanc 2015	https://www.auchan.fr/chateau-rauzan-despagne-reserve-entre-deux-mers-blanc-2015/p-c930015		https://media1.auchan.fr/images/h96/h9e/12136879587358.jpg	
clos-maine-gravereau-cotes-de-bourg-bio-rouge-2012	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Clos Maine Gravereau Côtes de Bourg Bio Rouge 2012	https://www.auchan.fr/clos-maine-gravereau-cotes-de-bourg-bio-rouge-2012/p-c1024995	#	https://media1.auchan.fr/images/h9d/h9c/12837956485150.jpg	
chateau-haut-brignon-cotes-de-bordeaux-2014-rouge	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bordeaux	Château Haut Brignon Côtes de Bordeaux 2014 Rouge	https://www.auchan.fr/chateau-haut-brignon-cotes-de-bordeaux-2014-rouge/p-c996914	#	https://media1.auchan.fr/images/h36/hd1/12887563403294.jpg	
quinsac-bordeaux-clairet-rose-2016	|accueil|vin, champagne, alcool|vin|vins de bordeaux|clairet	Quinsac Bordeaux Clairet Rosé 2016	https://www.auchan.fr/quinsac-bordeaux-clairet-rose-2016/p-c993314	#	https://media1.auchan.fr/images/h0c/hca/12385743241246.jpg	
chevaux-des-girondins-bordeaux-rouge-2016	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bordeaux	Chevaux Des Girondins Bordeaux Rouge 2016	https://www.auchan.fr/chevaux-des-girondins-bordeaux-rouge-2016/p-c1011617	#	https://media1.auchan.fr/images/h07/h81/12859828568094.jpg	
chateau-plaisance-cotes-de-bordeaux-premiere-cuvee-alix-rouge-2008	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bordeaux	Château Plaisance Côtes-de-Bordeaux Première Cuvée Alix Rouge 2008	https://www.auchan.fr/chateau-plaisance-cotes-de-bordeaux-premiere-cuvee-alix-rouge-2008/p-c854766		https://media1.auchan.fr/images/hab/h35/12791192027166.jpg	
chateau-puy-d-amour-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bordeaux	Chateau Puy d'amour 2015	https://www.auchan.fr/chateau-puy-d-amour-2015/p-c997989	#	https://media1.auchan.fr/images/he1/h94/12895490605086.jpg	
chateau-bujan-cotes-de-bourg-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Château Bujan Côtes de Bourg Rouge 2015	https://www.auchan.fr/chateau-bujan-cotes-de-bourg-rouge-2015/p-c997087		https://media1.auchan.fr/images/hc8/h9a/12887564877854.jpg	
pierre-chanau-pierre-chanau-cotes-de-bourg-rouge	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg	PIERRE CHANAU Pierre Chanau Côtes de Bourg Rouge	https://www.auchan.fr/pierre-chanau-pierre-chanau-cotes-de-bourg-rouge/p-c393722		https://media1.auchan.fr/images/ha2/hf5/12859631206430.jpg	
gravette-samanoc-cotes-de-bourg-cuvee-elegance-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Gravette Samanoc Côtes de Bourg Cuvée Elégance Rouge 2015	https://www.auchan.fr/gravette-samanoc-cotes-de-bourg-cuvee-elegance-rouge-2015/p-c1015450		https://media1.auchan.fr/images/h7b/h2b/12543934234654.jpg	
atmosphere-by-chateau-la-cottiere-cotes-de-bourg-rouge-2016	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Atmosphère By Château la Cottière Côtes de Bourg Rouge 2016	https://www.auchan.fr/atmosphere-by-chateau-la-cottiere-cotes-de-bourg-rouge-2016/p-c997092		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-de-la-grave-cuvee-grains-fins-cotes-de-bourg-blanc-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Château de La Grave Cuvée Grains Fins Côtes de Bourg Blanc 2015	https://www.auchan.fr/chateau-de-la-grave-cuvee-grains-fins-cotes-de-bourg-blanc-2015/p-c997042		https://media1.auchan.fr/images/h13/h2d/12879902507038.jpg	
chateau-relais-de-la-poste-cotes-de-bourg-rouge-2014	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Château Relais de la Poste Côtes de Bourg Rouge 2014	https://www.auchan.fr/chateau-relais-de-la-poste-cotes-de-bourg-rouge-2014/p-c957049		https://media1.auchan.fr/images/hed/h0c/12880083288094.jpg	
chateau-la-tuilerie-cotes-de-bourg-rouge-2015	|accueil|vin, champagne, alcool|vin|vins de bordeaux|côtes de bourg|autres châteaux	Château la Tuilerie Côtes de Bourg Rouge 2015	https://www.auchan.fr/chateau-la-tuilerie-cotes-de-bourg-rouge-2015/p-c996657		https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
